,customer_id,age,gender,name
12325,C692346,31,Hombre,Cristian Muñoz
12326,C320774,53,Mujer,Camila Henao
12327,C198109,24,Mujer,Diana Ochoa
12328,C436025,32,Mujer,María Camila Hernández
12329,C910874,19,Mujer,Paula Botero
12330,C984998,67,Mujer,Valeria Jiménez
12331,C130331,50,Mujer,Claudia Mendoza
12332,C157687,43,Hombre,Esteban Salazar
12333,C208385,40,Hombre,Mauricio Henao
12334,C136878,64,Hombre,Jhon Jairo Ochoa
12335,C311629,49,Mujer,Lorena Cárdenas
12336,C253952,22,Mujer,María Victoria Álvarez
12337,C139048,45,Mujer,Ana María Quintero
12338,C481631,29,Mujer,Laura Sofía Mora
12339,C320460,52,Mujer,Sandra Mora
12340,C207933,42,Hombre,Santiago Rojas
12341,C274251,41,Mujer,Sara Valentina Correa
12342,C568602,32,Mujer,María Isabel Moreno
12343,C131082,60,Mujer,Juana Escobar
12344,C332903,25,Mujer,Monica Salazar
12345,C278067,32,Hombre,Luis Fernando Londoño
12346,C115140,28,Hombre,Andrés Castro
12347,C304293,63,Mujer,Salomé Castañeda
12348,C308784,62,Mujer,Juana Mora
12349,C181261,37,Hombre,Juan Pablo Mesa
12350,C188298,22,Mujer,María Alejandra Muñoz
12351,C877054,24,Hombre,Cristian Camilo Pérez
12352,C133472,64,Hombre,Daniel Valencia
12353,C307633,24,Hombre,Esteban Cruz
12354,C261678,50,Hombre,Emiliano Soto
12355,C132207,36,Mujer,Sara Escobar
12356,C870273,44,Mujer,Diana Escobar
12357,C337515,33,Mujer,Valentina Ramírez
12358,C263665,47,Mujer,Juana Arias
12359,C356464,54,Mujer,Antonia Ríos
12360,C128612,58,Mujer,Juliana Mesa
12361,C190451,37,Mujer,María Ruiz
12362,C147258,56,Mujer,Clara Inés Álvarez
12363,C251456,27,Mujer,Sofía Parra
12364,C124782,42,Hombre,Mario Gallego
12365,C271540,43,Mujer,Lorena Ochoa
12366,C114897,68,Hombre,Juan Sebastián Ortiz
12367,C338567,44,Mujer,María Isabel Castañeda
12368,C192706,59,Mujer,Laura Valentina Salazar
12369,C732277,60,Hombre,Nicolas Ríos
12370,C247918,24,Mujer,Liliana Moreno
12371,C549521,58,Mujer,Diana Cardona
12372,C247320,27,Mujer,Paula Ochoa
12373,C674470,35,Mujer,Juana Cardona
12374,C117810,35,Mujer,María Sánchez
12375,C276158,58,Hombre,Brayan Stiven Franco
12376,C303925,58,Hombre,Carlos Vega
12377,C269177,50,Hombre,Daniel López
12378,C164654,45,Mujer,Laura Valentina Muñoz
12379,C562754,49,Mujer,Valentina Castañeda
12380,C228452,44,Mujer,Carolina Peña
12381,C201459,48,Hombre,Felipe Londoño
12382,C314521,49,Hombre,Ricardo Pérez
12383,C246668,24,Mujer,Valeria Marín
12384,C205926,38,Hombre,Martín Díaz
12385,C324941,69,Mujer,Laura Valentina Vargas
12386,C513224,36,Mujer,Patricia Marín
12387,C237929,37,Mujer,Lorena Marín
12388,C309950,21,Hombre,Andrés Salazar
12389,C168726,26,Mujer,Guadalupe Hernández
12390,C204532,42,Hombre,Sergio Vargas
12391,C207186,66,Hombre,Maximiliano Ortiz
12392,C265548,29,Mujer,Luciana Muñoz
12393,C139144,56,Mujer,Patricia Salazar
12394,C232011,21,Mujer,Monica Gutiérrez
12395,C135467,58,Mujer,Claudia Ruiz
12396,C330056,64,Hombre,Javier Salazar
12397,C148088,35,Mujer,Leidy Johanna Escobar
12398,C458743,61,Hombre,Santiago Restrepo
12399,C272524,23,Hombre,Gabriel Suárez
12400,C305969,33,Hombre,Víctor Manuel Londoño
12401,C945632,46,Mujer,María Paula López
12402,C172678,36,Mujer,Alejandra Ruiz
12403,C793976,33,Mujer,Ana María González
12404,C322995,61,Hombre,Nicolas Zapata
12405,C238751,64,Hombre,Diego Rojas
12406,C171810,69,Mujer,Alejandra Peña
12407,C171926,19,Hombre,Emiliano Rincón
12408,C882313,21,Mujer,Ana María Mora
12409,C768173,63,Hombre,Juan José Aguirre
12410,C122215,38,Mujer,Luciana Gallego
12411,C165428,49,Mujer,Ana Díaz
12412,C777226,27,Hombre,Carlos Alberto Gómez
12413,C700273,56,Mujer,Luz Marina Rincón
12414,C120023,28,Hombre,Carlos Alberto Vargas
12415,C275753,41,Mujer,Laura Moreno
12416,C655735,42,Mujer,Marcela Martínez
12417,C675231,34,Mujer,María José Quintero
12418,C299992,32,Mujer,Guadalupe Valencia
12419,C202492,32,Mujer,Gloria Londoño
12420,C221512,58,Mujer,Daniela Torres
12421,C304963,43,Mujer,Valentina Castañeda
12422,C170223,67,Hombre,Mario Jiménez
12423,C327824,66,Hombre,Carlos Andrés Salazar
12424,C139840,23,Hombre,Juan David Mora
12425,C382270,19,Hombre,Manuel Londoño
12426,C264597,60,Mujer,Mariana Rojas
12427,C122352,56,Mujer,Tatiana Peña
12428,C220022,53,Mujer,Claudia Vargas
12429,C252523,41,Mujer,Antonella López
12430,C310964,49,Mujer,María Paula Osorio
12431,C317620,51,Hombre,Martín Peña
12432,C199423,20,Mujer,Paola González
12433,C838799,33,Mujer,Sandra Milena Ramírez
12434,C152288,50,Hombre,Víctor Manuel Martínez
12435,C108702,40,Mujer,Gloria Quintero
12436,C135732,39,Mujer,Sandra Gutiérrez
12437,C446216,63,Hombre,Santiago Aguirre
12438,C172172,45,Hombre,Víctor Manuel Franco
12439,C984344,23,Mujer,Luciana Castro
12440,C932518,38,Mujer,Isabel Ángel
12441,C306104,31,Hombre,Daniel Rodríguez
12442,C334939,20,Mujer,Ana María Salazar
12443,C323479,40,Mujer,Laura Sofía Henao
12444,C142431,23,Mujer,Leidy Johanna Correa
12445,C311535,62,Hombre,Kevin Santiago Ángel
12446,C166051,44,Hombre,David Guerrero
12447,C378267,44,Hombre,Jerónimo Osorio
12448,C331446,63,Hombre,Manuel Guerrero
12449,C111430,44,Mujer,Isabella Aguirre
12450,C603018,26,Mujer,María Paula Zapata
12451,C886593,28,Mujer,Antonella González
12452,C885033,57,Mujer,Sofía Gómez
12453,C504738,32,Mujer,Laura Valentina Vega
12454,C255097,56,Mujer,Sandra Milena Parra
12455,C951517,27,Mujer,María Fernanda Sánchez
12456,C211586,61,Mujer,Gabriela Suárez
12457,C670386,52,Hombre,Juan Sebastián Cárdenas
12458,C310953,31,Mujer,Isabella Bedoya
12459,C238868,32,Mujer,Valeria Pérez
12460,C975865,19,Mujer,Juana Vargas
12461,C397344,18,Mujer,Catalina Pineda
12462,C453268,34,Mujer,Laura Pineda
12463,C132741,49,Hombre,Brayan Stiven González
12464,C650054,31,Mujer,María Gallego
12465,C327915,64,Mujer,María Aguirre
12466,C316567,42,Mujer,María Isabel Arias
12467,C121653,58,Mujer,Manuela Castro
12468,C166203,36,Hombre,Juan Esteban Mora
12469,C324695,65,Mujer,María Fernanda Gutiérrez
12470,C918025,44,Hombre,Mario Vargas
12471,C194795,25,Mujer,Laura Sofía Cruz
12472,C252164,69,Mujer,Laura Sofía Ángel
12473,C759337,25,Mujer,Ana Sofía Suárez
12474,C385749,60,Mujer,Leidy Johanna Castro
12475,C281219,54,Hombre,Julian Díaz
12476,C407586,42,Hombre,José Luis Pineda
12477,C174315,48,Mujer,Valeria Salazar
12478,C696354,56,Mujer,Sofía Jiménez
12479,C288122,66,Mujer,Daniela Ochoa
12480,C319769,37,Mujer,María Isabel Peña
12481,C278220,40,Mujer,Andrea Sánchez
12482,C114830,34,Hombre,Diego Ortiz
12483,C280932,44,Hombre,Alejandro Valencia
12484,C313399,56,Mujer,Andrea Moreno
12485,C224796,28,Mujer,María Fernanda Franco
12486,C311812,31,Hombre,Camilo Salazar
12487,C268491,32,Mujer,Juana Sánchez
12488,C335177,25,Mujer,Juliana Montoya
12489,C124707,55,Mujer,Sandra Díaz
12490,C627144,44,Hombre,Mauricio Mesa
12491,C302959,24,Mujer,Monica Peña
12492,C130306,30,Hombre,Brayan Stiven Correa
12493,C246965,39,Hombre,Nicolas Suárez
12494,C124921,42,Mujer,Sara Díaz
12495,C115058,30,Mujer,María José Cruz
12496,C121782,66,Mujer,Isabel Peña
12497,C140296,27,Hombre,David Escobar
12498,C144515,31,Mujer,Laura Bedoya
12499,C285467,40,Hombre,Juan Osorio
12500,C106755,50,Mujer,Ximena Mesa
12501,C147711,67,Mujer,Mariana Muñoz
12502,C299663,19,Hombre,Juan Pablo Cárdenas
12503,C328287,43,Mujer,Liliana Ochoa
12504,C135829,33,Mujer,Liliana Marín
12505,C141459,27,Mujer,Leidy Johanna Muñoz
12506,C104228,28,Mujer,Juana Salazar
12507,C186717,32,Mujer,María Paula Ortiz
12508,C307115,46,Mujer,Sara Valentina Mendoza
12509,C308666,54,Hombre,Jorge Marín
12510,C505125,57,Mujer,Juliana Pineda
12511,C324507,67,Hombre,Alejandro Mejía
12512,C742044,61,Mujer,Claudia Hernández
12513,C222461,39,Mujer,Valeria Cardona
12514,C298387,34,Mujer,Liliana Londoño
12515,C777624,26,Hombre,Tomás Suárez
12516,C172128,32,Hombre,Juan David Gallego
12517,C811984,35,Hombre,Diego Díaz
12518,C260318,18,Mujer,María Sánchez
12519,C554955,35,Hombre,Tomás Montoya
12520,C211580,32,Hombre,Nicolas Cardona
12521,C218211,27,Mujer,Mariana Suárez
12522,C223210,32,Mujer,Manuela Aguirre
12523,C222858,53,Mujer,Sandra Franco
12524,C128554,48,Hombre,Daniel Zapata
12525,C587256,18,Mujer,Clara Inés Muñoz
12526,C185401,31,Hombre,Diego Alejandro Mejía
12527,C500555,29,Mujer,Alejandra Rincón
12528,C214098,35,Mujer,Mariana Londoño
12529,C293254,22,Mujer,Valentina Hernández
12530,C169423,67,Mujer,Antonella Vega
12531,C161788,69,Mujer,Dulce María Rojas
12532,C239732,27,Hombre,Emiliano Torres
12533,C286808,53,Hombre,Camilo Mejía
12534,C302039,47,Mujer,María Paula Correa
12535,C755297,66,Mujer,Ana María Pérez
12536,C808742,32,Hombre,Juan Correa
12537,C101117,52,Mujer,Natalia Torres
12538,C116853,53,Mujer,Ana María Cruz
12539,C236719,44,Mujer,Laura Sofía Rodríguez
12540,C162723,27,Mujer,Gloria Zapata
12541,C251008,65,Hombre,Francisco Salazar
12542,C307748,30,Mujer,Sara Sofía Díaz
12543,C156372,42,Mujer,Ana Sofía González
12544,C297082,32,Mujer,Sandra Milena Aguirre
12545,C162749,20,Hombre,Kevin Santiago Castro
12546,C188530,55,Mujer,Ximena Franco
12547,C262746,44,Mujer,Luz Marina Pérez
12548,C721382,67,Mujer,Sara Sofía Valencia
12549,C253374,66,Mujer,Andrea Marín
12550,C311387,51,Mujer,Sandra Mesa
12551,C257370,62,Hombre,Santiago José Cárdenas
12552,C291687,35,Mujer,Guadalupe Gallego
12553,C198153,61,Hombre,Jorge Romero
12554,C558671,33,Hombre,Esteban Gutiérrez
12555,C175692,53,Mujer,Alejandra Botero
12556,C299077,58,Mujer,Andrea Díaz
12557,C276314,28,Hombre,Santiago Pérez
12558,C287027,50,Mujer,Isabella Rojas
12559,C199543,20,Hombre,Juan Sebastián Castro
12560,C376907,46,Mujer,Manuela López
12561,C168190,42,Mujer,Luz Marina Gutiérrez
12562,C276806,53,Hombre,Tomás Osorio
12563,C287443,45,Mujer,Patricia Moreno
12564,C136364,55,Mujer,Catalina Rojas
12565,C129968,66,Mujer,Tatiana Cruz
12566,C160392,58,Mujer,Valentina Henao
12567,C312714,30,Mujer,Daniela González
12568,C135059,37,Mujer,Ximena Rojas
12569,C255643,26,Mujer,Gabriela Castro
12570,C332634,19,Mujer,Valeria López
12571,C333043,30,Hombre,Javier Ortiz
12572,C294352,41,Mujer,Ximena Jiménez
12573,C683478,50,Hombre,Andrés Ruiz
12574,C270381,67,Mujer,Alejandra Soto
12575,C224573,52,Mujer,Luciana Mora
12576,C124161,52,Mujer,Sofía Mora
12577,C228828,22,Mujer,Dulce María González
12578,C232844,56,Mujer,Sara Torres
12579,C342147,53,Mujer,Ximena Cruz
12580,C304459,40,Mujer,María Alejandra Zapata
12581,C259849,55,Mujer,Juliana Suárez
12582,C137849,21,Mujer,María Paula Vargas
12583,C281700,65,Hombre,Juan Cruz
12584,C140095,26,Hombre,Andrés Felipe Vargas
12585,C716663,61,Hombre,Julian González
12586,C306676,20,Hombre,Ivan Díaz
12587,C254005,66,Hombre,Carlos Alberto Muñoz
12588,C167948,66,Hombre,José Luis Cárdenas
12589,C768181,33,Mujer,Antonella Torres
12590,C295797,32,Mujer,Leidy Johanna Cruz
12591,C333474,28,Hombre,Tomás Botero
12592,C258572,41,Hombre,Juan Sebastián Londoño
12593,C120866,37,Mujer,Claudia Cárdenas
12594,C252112,37,Mujer,Sofía Martínez
12595,C717488,58,Mujer,Sara Valentina Mora
12596,C120500,48,Hombre,Santiago José Ángel
12597,C331240,40,Mujer,Luciana Moreno
12598,C307433,33,Mujer,Sandra Milena Henao
12599,C132739,56,Hombre,Jerónimo Cardona
12600,C225472,55,Hombre,Fernando Torres
12601,C693738,21,Hombre,Jorge Valencia
12602,C321913,43,Hombre,Víctor Manuel Franco
12603,C266845,48,Mujer,Luz Marina Cardona
12604,C254772,39,Hombre,Miguel Ángel Correa
12605,C103951,21,Mujer,Mariana Ángel
12606,C311013,31,Hombre,José Gallego
12607,C125148,50,Hombre,Sergio Valencia
12608,C332919,23,Mujer,Sandra García
12609,C926027,64,Hombre,Ricardo Cardona
12610,C169355,52,Hombre,Juan Camilo Rodríguez
12611,C137688,23,Hombre,Diego Rojas
12612,C330529,33,Hombre,Luis Fernando Pineda
12613,C123781,30,Hombre,Nicolas Rojas
12614,C205279,58,Hombre,Brayan Stiven López
12615,C236617,47,Mujer,Marcela Soto
12616,C145392,38,Mujer,Lorena Correa
12617,C159094,53,Mujer,Natalia Pineda
12618,C858555,38,Mujer,Marcela Henao
12619,C334981,39,Hombre,Brayan Stiven Muñoz
12620,C249935,24,Hombre,Julian Arias
12621,C334566,65,Mujer,Sara Sofía Henao
12622,C107689,41,Mujer,María Alejandra Guerrero
12623,C193021,64,Mujer,Luz Marina Correa
12624,C169240,27,Hombre,Cristian Camilo Díaz
12625,C250599,51,Hombre,Maximiliano López
12626,C167838,59,Hombre,David Zapata
12627,C186325,59,Mujer,Marcela Hernández
12628,C168673,24,Hombre,Carlos Arias
12629,C319924,37,Mujer,Isabella Mesa
12630,C211952,61,Hombre,Tomás Mora
12631,C242992,32,Mujer,María José Mora
12632,C271926,57,Hombre,Samuel Cardona
12633,C598309,34,Mujer,Leidy Johanna Torres
12634,C536709,30,Mujer,María Alejandra Gallego
12635,C444844,49,Mujer,Marcela Castro
12636,C651632,69,Mujer,Dulce María Peña
12637,C267795,38,Hombre,Victor Hernández
12638,C194885,47,Mujer,Mariana Salazar
12639,C103326,47,Mujer,Ana Mejía
12640,C326563,20,Mujer,Leidy Johanna Muñoz
12641,C269548,67,Mujer,Antonella Sánchez
12642,C485165,56,Mujer,Luciana Montoya
12643,C237576,59,Mujer,Marcela Salazar
12644,C297176,24,Hombre,Jhon Jairo Cruz
12645,C238286,30,Mujer,María Alejandra Hernández
12646,C322883,64,Mujer,Gloria Romero
12647,C245378,43,Mujer,Luciana Gómez
12648,C161793,65,Mujer,Diana Mesa
12649,C311715,26,Mujer,Isabel Álvarez
12650,C525585,63,Mujer,Marcela Gallego
12651,C170121,54,Hombre,Mario Zapata
12652,C315889,60,Mujer,Clara Inés Ortiz
12653,C546166,53,Hombre,Diego Alejandro Guerrero
12654,C255494,35,Hombre,Daniel Alejandro Torres
12655,C404096,18,Mujer,Patricia Díaz
12656,C316422,48,Mujer,Sofía Mendoza
12657,C439914,52,Mujer,María Isabel Castañeda
12658,C181365,45,Mujer,María Fernanda Sánchez
12659,C929017,50,Mujer,Danna Sofía Cárdenas
12660,C131401,53,Hombre,Víctor Manuel Ríos
12661,C143717,51,Hombre,David Álvarez
12662,C267297,57,Mujer,Juliana Sánchez
12663,C334083,55,Mujer,Andrea Salazar
12664,C164631,44,Hombre,Cristian López
12665,C487378,19,Mujer,Laura Sofía Mora
12666,C732972,37,Hombre,Mateo Moreno
12667,C299491,49,Mujer,Paola Osorio
12668,C353086,56,Mujer,Valeria Bedoya
12669,C205430,68,Mujer,Sofía Peña
12670,C125449,61,Hombre,Tomás Arias
12671,C128019,53,Hombre,Luis Fernando Ríos
12672,C611866,52,Hombre,Fernando Restrepo
12673,C473200,27,Hombre,Sergio Mendoza
12674,C506368,32,Mujer,Juana Moreno
12675,C267708,51,Mujer,Luz Marina Botero
12676,C264941,46,Hombre,Diego Alejandro Henao
12677,C157673,34,Mujer,Juana Mejía
12678,C284433,31,Mujer,Alejandra Gutiérrez
12679,C294976,67,Mujer,María Fernanda Jiménez
12680,C185888,63,Hombre,Juan Parra
12681,C350048,63,Hombre,Emiliano Cárdenas
12682,C157731,39,Mujer,Carolina Correa
12683,C204192,23,Hombre,Emiliano Gómez
12684,C284756,50,Hombre,Carlos Alberto Álvarez
12685,C191323,35,Hombre,Diego Alejandro Cárdenas
12686,C219377,40,Mujer,Carolina Ríos
12687,C314844,21,Mujer,Dulce María Arias
12688,C752878,39,Hombre,Miguel Cardona
12689,C304313,34,Hombre,Andrés Marín
12690,C288699,64,Mujer,Sandra Sánchez
12691,C278236,45,Hombre,Carlos Mora
12692,C108345,55,Mujer,Alejandra Salazar
12693,C192394,62,Hombre,Fernando Bedoya
12694,C107573,33,Hombre,Simón Torres
12695,C168631,41,Hombre,Nicolas Henao
12696,C111704,69,Mujer,Danna Sofía Cárdenas
12697,C152504,27,Mujer,Isabella Pérez
12698,C105154,21,Mujer,Alejandra Ochoa
12699,C299122,25,Hombre,Ivan Londoño
12700,C273078,65,Hombre,Santiago José Muñoz
12701,C211387,27,Mujer,Leidy Johanna Mora
12702,C338707,34,Mujer,Lorena Correa
12703,C802216,34,Mujer,Daniela Jiménez
12704,C972228,52,Mujer,Paola González
12705,C116451,34,Mujer,María José Arias
12706,C502087,68,Mujer,Danna Sofía Pérez
12707,C158627,30,Mujer,Monica Montoya
12708,C334704,50,Hombre,Felipe Cárdenas
12709,C317936,27,Mujer,Paula Guerrero
12710,C209437,49,Mujer,Juliana Osorio
12711,C323115,68,Hombre,Juan Pablo Ramírez
12712,C189820,20,Mujer,Carolina Suárez
12713,C244234,38,Hombre,Diego Ángel
12714,C906012,41,Hombre,Jhon Jairo Mora
12715,C162064,58,Hombre,Juan Sebastián Pineda
12716,C759407,19,Mujer,Dulce María Cárdenas
12717,C777456,36,Mujer,Sara Sofía Marín
12718,C271514,34,Hombre,Jhon Jairo Correa
12719,C830047,42,Hombre,Ricardo Mendoza
12720,C414536,26,Mujer,Guadalupe Franco
12721,C768974,51,Mujer,Sara Valentina Vargas
12722,C216034,29,Hombre,Juan González
12723,C236585,32,Mujer,Ana Lucía Muñoz
12724,C162415,20,Mujer,Sofía Sánchez
12725,C333836,68,Mujer,Dulce María Ángel
12726,C690499,27,Mujer,Lorena Rojas
12727,C180877,50,Mujer,Ana María Franco
12728,C724808,48,Mujer,Danna Sofía Pineda
12729,C930522,24,Mujer,Ana Lucía Parra
12730,C296200,57,Hombre,Simón Ángel
12731,C323977,63,Mujer,Catalina Londoño
12732,C115250,37,Mujer,Valentina Hernández
12733,C712762,33,Mujer,Salomé Díaz
12734,C245881,27,Hombre,Miguel Ángel Bedoya
12735,C289983,24,Mujer,Sara Castañeda
12736,C508305,50,Mujer,Natalia Bedoya
12737,C174668,34,Hombre,Oscar Moreno
12738,C239142,41,Mujer,Gloria Ángel
12739,C311226,47,Hombre,José Botero
12740,C150518,65,Hombre,Santiago José Moreno
12741,C292454,31,Hombre,Diego Pérez
12742,C150665,48,Mujer,Natalia Torres
12743,C238369,65,Mujer,Clara Inés Bedoya
12744,C155092,69,Mujer,Laura Sofía Marín
12745,C156767,43,Mujer,Ana Botero
12746,C206988,51,Hombre,Juan José Suárez
12747,C147067,57,Hombre,Mario Aguirre
12748,C222817,68,Hombre,David Bedoya
12749,C131564,36,Mujer,Laura Valentina Suárez
12750,C178180,21,Mujer,Gloria Torres
12751,C372670,46,Hombre,Ricardo Muñoz
12752,C472358,20,Mujer,Laura Sofía García
12753,C286256,34,Hombre,Samuel Ramírez
12754,C194444,29,Hombre,Mauricio Arias
12755,C332894,24,Mujer,Juliana Castro
12756,C201268,37,Mujer,Laura Sofía Ríos
12757,C317156,40,Hombre,Carlos Alberto Arias
12758,C231973,51,Mujer,Camila García
12759,C210467,64,Hombre,Alejandro Guerrero
12760,C133838,57,Hombre,Daniel Peña
12761,C139748,61,Mujer,María Fernanda Cárdenas
12762,C827327,68,Hombre,Brayan Stiven Mendoza
12763,C303324,51,Mujer,Carolina Cardona
12764,C225031,52,Hombre,Juan Esteban Bedoya
12765,C669919,43,Mujer,María Alejandra Mendoza
12766,C143701,37,Mujer,Danna Sofía Botero
12767,C239996,51,Mujer,Danna Sofía Vargas
12768,C226143,23,Mujer,Paola Restrepo
12769,C310008,25,Mujer,Carolina Mesa
12770,C828181,30,Hombre,Hector Rincón
12771,C265539,35,Hombre,Fernando Ríos
12772,C236507,39,Mujer,Andrea Valencia
12773,C248202,34,Hombre,Gabriel Aguirre
12774,C373889,66,Mujer,Laura Sofía Londoño
12775,C217351,29,Hombre,Manuel Pineda
12776,C825813,27,Mujer,María Victoria Gallego
12777,C103029,38,Hombre,Victor Escobar
12778,C605076,58,Mujer,Luciana Rincón
12779,C130790,40,Mujer,Paula Cardona
12780,C154256,64,Hombre,Juan Sebastián Ruiz
12781,C967126,25,Mujer,Luz Marina Peña
12782,C186350,41,Mujer,María Alejandra Ortiz
12783,C318815,65,Mujer,Diana Díaz
12784,C560361,34,Mujer,Sofía Torres
12785,C272514,26,Mujer,Alejandra Ortiz
12786,C668973,43,Mujer,Carolina Moreno
12787,C237889,64,Mujer,María Hernández
12788,C230650,35,Mujer,Sara Valentina Pineda
12789,C280304,46,Mujer,Camila Gallego
12790,C274702,46,Hombre,Emiliano Sánchez
12791,C171805,48,Mujer,Sofía Guerrero
12792,C631084,53,Hombre,Nicolas Suárez
12793,C264571,19,Mujer,Valentina Montoya
12794,C165707,21,Hombre,Simón Álvarez
12795,C110675,45,Mujer,Laura Valentina Restrepo
12796,C295356,21,Mujer,Luz Marina Escobar
12797,C695480,40,Mujer,Isabel Ramírez
12798,C296409,66,Hombre,Miguel Osorio
12799,C339124,63,Mujer,Carolina Moreno
12800,C923049,45,Hombre,Tomás Salazar
12801,C255716,35,Mujer,Antonia Valencia
12802,C111196,56,Hombre,Santiago José García
12803,C491353,43,Mujer,Ana Lucía Pineda
12804,C193933,64,Hombre,Felipe Henao
12805,C156642,57,Mujer,Patricia Zapata
12806,C110583,66,Hombre,Maximiliano Mesa
12807,C202016,19,Hombre,Maximiliano Romero
12808,C208106,40,Mujer,Alejandra Ortiz
12809,C270665,61,Mujer,Sandra Milena Cruz
12810,C510789,22,Mujer,Laura Valentina Aguirre
12811,C271900,33,Mujer,Patricia Cardona
12812,C224729,67,Mujer,Valeria Muñoz
12813,C232425,45,Mujer,Claudia Gómez
12814,C176878,21,Hombre,Andrés Hernández
12815,C282171,63,Hombre,David Franco
12816,C409579,36,Mujer,Camila Ángel
12817,C958142,63,Hombre,Oscar Mendoza
12818,C124997,37,Hombre,Alejandro Rodríguez
12819,C287848,59,Hombre,Santiago José Botero
12820,C240264,69,Mujer,Paola Mejía
12821,C222545,51,Mujer,Tatiana Londoño
12822,C163965,19,Mujer,Alejandra Mesa
12823,C192701,64,Mujer,María Victoria Ortiz
12824,C314531,62,Mujer,Sandra Milena Martínez
12825,C356928,51,Mujer,Mariana Díaz
12826,C257275,62,Hombre,Luis Rojas
12827,C178563,57,Mujer,Guadalupe Mora
12828,C322453,36,Hombre,Diego Alejandro Arias
12829,C176462,62,Hombre,Martín Cruz
12830,C301735,53,Hombre,David Castro
12831,C494041,50,Mujer,Danna Sofía Cárdenas
12832,C951501,52,Mujer,Valentina Álvarez
12833,C202516,48,Mujer,Patricia Salazar
12834,C136195,31,Hombre,Nicolas Soto
12835,C247850,68,Mujer,Patricia Castro
12836,C213395,55,Hombre,Jerónimo Arias
12837,C257692,29,Mujer,María Isabel Osorio
12838,C196512,22,Hombre,Kevin Santiago González
12839,C321633,35,Mujer,Patricia Mendoza
12840,C130029,23,Hombre,Julian Quintero
12841,C213621,53,Mujer,Marcela Cárdenas
12842,C223946,65,Hombre,José Vargas
12843,C120735,46,Hombre,Mateo González
12844,C589798,43,Hombre,José Luis Romero
